Time,Avg. TTS,Avg. Speed,# Good Days,Min. Speed,Max Speed,% cong (45.0),% cong (36.0),95 %ile,90 %ile,85 %ile Old,80 %ile,75 %ile,70 %ile,65 %ile,60 %ile,55 %ile,50 %ile,45 %ile,40 %ile,35 %ile,30 %ile,25 %ile,20 %ile,15 %ile,10 %ile,5 %ile
10:45:00,220.6047059,55.23465704,85,39.61523663,60,4%,0,232.8,230,228,226.2,224.55,223.85,223.475,222.3,220.475,219.35,217.95,215.9,212.8,212.2,211.5,205.8,205.8,205.8,205.8
10:50:00,219.3976471,55.59465881,85,30.56099733,60,2%,0.011764706,233.675,230.05,228.55,226,225.15,224.85,223.6,221,218.325,216.35,213.275,211.9,205.8,205.8,205.8,205.8,205.8,205.8,205.8
10:55:00,218.1258824,55.97907085,85,25.98687532,60,2%,0.011764706,234.25,230,227.875,223.9,221.15,219.7,218.625,215.6,213.95,212.1,211.4,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
11:00:00,217.7494118,56.0938872,85,29.29994308,60,2%,0.011764706,232.175,229.85,228.475,225.8,222.275,220.7,219.1,215,213.775,212.35,211.775,210.7,205.8,205.8,205.8,205.8,205.8,205.8,205.8
11:05:00,216.4811765,56.48416474,85,40.87336245,60,2%,0,231.4,229.7,227.775,227.3,222.825,222.25,219.7,218.5,212.725,212.4,211.85,210,205.8,205.8,205.8,205.8,205.8,205.8,205.8
11:10:00,216.1929412,56.57362276,85,48.49740933,60,0%,0,231.175,229.05,227.55,226.6,224.3,223,220.775,220,217.925,214.15,211.85,210.9,205.8,205.8,205.8,205.8,205.8,205.8,205.8
11:15:00,217.3423529,56.21856351,85,49.98058252,60,0%,0,230.1,228.8,227.45,226.5,225.025,224.1,223.4,223,219.1,218.15,215.025,212.2,210.825,210.3,205.8,205.8,205.8,205.8,205.8
11:20:00,216.7811765,56.39135534,85,50.05347594,60,0%,0,231.625,228.75,227.6,225.5,222.475,220.95,220.5,219.6,218.675,218.15,217.225,213.3,211,205.8,205.8,205.8,205.8,205.8,205.8
11:25:00,216.8529412,56.36919906,85,46.92798541,60,0%,0,231.6,230.2,228.625,227.5,225.1,222.4,221.025,219.3,217.725,215.15,213.725,211.5,209.975,205.8,205.8,205.8,205.8,205.8,205.8
11:30:00,220.4670588,55.27547418,85,43.53488372,60,1%,0,231.8,229.7,229,228.3,227.35,226.75,225.675,224.4,223.3,222.4,220.925,219.4,218.1,214.5,211.025,205.8,205.8,205.8,205.8
11:35:00,220.8741176,55.15494129,85,44.34108527,60,1%,0,230.725,229.35,228.75,228,225.925,225.45,224.8,223.4,221.85,221.25,220.7,219.2,218.45,217.8,216.25,212.2,210.375,205.8,205.8
11:40:00,220.9752941,55.12506378,85,43.85008518,60,1%,0,232.2,231.2,230.6,229.3,228.125,226.15,225.45,224.5,223.725,222.45,220.5,218.3,217.75,215.75,211.625,210,205.8,205.8,205.8
11:45:00,218.2388235,55.94471755,85,51.89516129,60,0%,0,229.85,228.75,227.75,227.1,225.9,224.6,223.475,222.1,221.4,219.85,218.9,218.5,212.75,210.8,205.8,205.8,205.8,205.8,205.8
11:50:00,217.5811765,56.14534817,85,51.76470588,60,0%,0,230.55,227.95,227.325,225.9,225.25,224.65,224.1,223,222.425,221.35,218.975,211.9,210.975,207.95,205.8,205.8,205.8,205.8,205.8
11:55:00,214.2952941,57.16973367,85,50.42115573,60,0%,0,231.25,228.8,226.85,224.2,222.95,220.7,218.7,213.1,212.575,210.9,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
12:00:00,216.4611765,56.49036289,85,50.47058824,60,0%,0,228.325,227.05,225.825,224,222.575,221.75,221.05,219.7,219.025,217.7,214.55,212.8,212.025,210,205.8,205.8,205.8,205.8,205.8
12:05:00,217.04,56.31152921,85,50.32258065,60,0%,0,230.825,229.35,227.325,226,224.625,222.7,221.025,219.6,218.65,217.7,215.825,212.5,211.725,210.75,205.8,205.8,205.8,205.8,205.8
12:10:00,218.5647059,55.84582988,85,49.33397221,60,0%,0,232.525,230.7,228.8,227.5,224.925,224.45,222.875,221.6,220.5,219.45,218.325,216.7,212.675,211.4,211.05,205.8,205.8,205.8,205.8
12:15:00,218.6929412,55.80701318,85,51.63490471,60,0%,0,230.025,227.95,226.675,226.1,224.8,223.75,223.375,222.6,220.7,219.95,219.075,217.5,215.3,212.65,211.8,210.5,205.8,205.8,205.8
12:20:00,219.4211765,55.58759639,85,50.99554235,60,0%,0,231.75,229.7,227.875,227,225.45,225.15,224.975,224.3,223.225,222.1,220.5,219,216.35,212.8,210.5,205.8,205.8,205.8,205.8
12:25:00,220.7588235,55.18902727,85,51.14754098,60,0%,0,230.6,229.4,228.9,228.2,227.075,226,225.55,225,223.925,223.05,222.05,221.1,219.5,217.25,214.725,211.3,205.8,205.8,205.8
12:30:00,222.0023529,54.82359427,85,47.20770289,60,0%,0,231.75,230.2,228.925,227.7,226.7,226.05,225.775,224.6,224.125,222.75,222.175,221.8,218.5,217.55,217.025,215,211.075,205.8,205.8
12:35:00,224.3011765,54.16063273,85,31.99502797,60,1%,0.011764706,233.375,230.45,228.925,227.9,227.325,227.1,226.8,226.5,225.425,224.6,224.15,223,221.975,221.25,219.925,217,211.875,208.1,205.8
12:40:00,223.7976471,54.30447139,85,31.48623853,60,1%,0.011764706,232.625,231.05,228.825,227.4,225.85,225.5,224.45,223.9,223.275,222.5,221.9,221.6,221.125,220.6,218.65,217.9,213.875,211,205.8
12:45:00,223.8305882,54.29503803,85,32.84210526,60,2%,0.011764706,230.95,229.2,228.675,228.2,226.9,226.4,225.85,224.9,224.3,223.05,222.175,221,219.9,219.05,217.225,214.8,210.725,210.1,205.8
12:50:00,224.1176471,54.21297157,85,32.15490319,60,4%,0.023529412,236.225,230.95,229.5,228.2,226.925,225.85,224.425,224,223.625,222.3,221.7,219.5,217.25,215.45,212.9,212.3,206.625,205.8,205.8
12:55:00,222.1141176,54.79098712,85,32.33668342,60,2%,0.023529412,234.75,229.65,228.5,226.8,225.6,224.4,223.875,223.3,221.95,221.3,220.7,219.6,216,212.75,211.85,205.8,205.8,205.8,205.8
13:00:00,219.3764706,55.60101652,85,42.59826231,60,1%,0,231.65,230.2,228.95,228,226.55,225.55,224.575,223.7,221.125,219.15,218.25,216.6,212.875,211.25,210.275,205.8,205.8,205.8,205.8
13:05:00,219.7894118,55.47730284,85,46.65156321,60,0%,0,230.675,229.5,228.3,227,225.675,224.9,223.85,223.3,222.75,222.25,220.775,219.3,215.075,212.95,211.775,210.6,205.8,205.8,205.8
13:10:00,219.42,55.58794947,85,47.12128146,60,0%,0,231.2,228.75,227.65,226.3,225.925,225.1,223.2,221.9,221.25,220.85,219.95,218.4,216.675,213.15,211.6,210.5,205.8,205.8,205.8
13:15:00,220.3129412,55.32124706,85,45.35682819,60,0%,0,228.9,227.4,226.35,225.5,225.1,224.5,223.625,223.1,222.625,221.7,220.6,219.1,218.625,216.9,216.3,212.4,210.4,205.8,205.8
13:20:00,220.5388235,55.25418592,85,38.36065574,60,1%,0,230.325,228.25,227.675,225.9,224.4,223.6,223.175,222.6,221.725,221.2,220.925,220,217.6,216,214.325,211.3,210.025,205.8,205.8
13:25:00,221.0647059,55.09868732,85,34.85443466,60,1%,0.011764706,230.75,228.65,227.1,225.8,224.225,223.1,222.7,221.5,221.05,220.9,220.2,219.3,218.5,217.7,216.3,214.8,210.275,205.8,205.8
13:30:00,221.8047059,54.88135253,85,45.11831727,60,0%,0,233.05,228.4,227.775,227.2,226.15,225.75,224.95,223.7,222.6,222.05,221.3,220.8,219.375,218.35,217.625,216.2,211.55,209.4,205.8
13:35:00,222.3164706,54.73204961,85,41.38263666,60,2%,0,233.85,228.7,227.175,226.3,225.625,225,224.2,223.7,222.5,221.9,220.875,220.1,219.025,218.9,217.7,216.8,215.375,211.15,205.8
13:40:00,222.9094118,54.56007681,85,41.06900678,60,1%,0,235.525,231.5,229.025,226.4,225.1,224.15,223.375,222.7,222,221.3,221.025,220.2,219.35,218.7,218,217.3,215.5,211.35,209.55
13:45:00,224.6152941,54.07128691,85,34.64333782,60,4%,0.011764706,251.65,231.4,227.7,226.1,225.1,224.1,223.775,222.8,222.175,221.65,221.075,220.5,220.2,219.5,218.875,218.1,217,213.8,207.675
13:50:00,226.1317647,53.64406468,85,30.06131387,60,6%,0.011764706,253.75,229.25,227.95,226.1,225.025,224.7,224.275,223.9,222.9,222.75,222.2,221.8,221.15,220.15,218.775,217.2,214.625,212.8,208.275
13:55:00,225.7894118,53.73992177,85,30.9375,60,2%,0.023529412,241.575,232.8,230.425,227.4,226.75,225.85,224.6,224,223.35,223.05,222.375,221.9,220.975,220.1,219.125,218.6,212.85,209.8,205.8
14:00:00,226.3576471,53.58100579,85,32.7064803,60,5%,0.035294118,239.025,230.45,228.875,227.3,226.1,225.2,224.55,223.7,223.4,223.05,221.8,221.2,220.225,219.2,218.525,217.1,213.375,210.75,208.05
14:05:00,228.6976471,52.93637304,85,27.42674481,60,5%,0.035294118,258.95,232.8,228.9,227.4,225.525,225.1,224.375,224.1,223.625,222.9,222.35,221.4,221.15,220.4,219.925,218.4,215.25,212.65,209.25
14:10:00,230.3094118,52.50130479,85,25.00850134,60,6%,0.035294118,246.075,232.45,229.775,228.8,227.375,226.45,226.125,224.9,224.1,223.25,222.775,222.4,221.775,221,220.375,219.7,218.225,214.45,210.225
14:15:00,232.2152941,51.99598367,85,21.66666667,60,5%,0.047058824,251.975,242.3,235.35,227,226.375,225.35,224.475,223.7,223.025,222.5,221.775,221.5,220.525,220.2,219.175,218.9,217.9,215.85,209.55
14:20:00,234.4647059,51.41195477,85,22.7234606,60,7%,0.047058824,300.425,256.75,237.825,229,226.625,226.1,224.525,223.8,222.825,222,221.775,221.1,220.525,219.45,218.65,218.2,217.175,215.95,207.9
14:25:00,236.2352941,50.96139288,85,22.1371748,60,11%,0.058823529,307.425,263.15,250.7,231.8,229.575,227.4,225.975,224.3,224,222.85,221.975,221.6,221.2,220.55,219.825,218.7,217.55,214.85,205.8
14:30:00,239.1847059,50.22813754,85,24.12936489,60,15%,0.058823529,305.825,284.15,266,230.9,227.45,226.6,225.675,225,224.55,224.15,223.825,223.4,222.8,222.4,221.975,220.7,219.375,217.25,207.9
14:35:00,247.1376471,48.35218263,85,19.7392638,60,16%,0.094117647,364.5,318.5,273.775,242.3,231.325,228,226.975,225.1,224.175,223.35,223.1,222.5,221.475,221,220.325,219.1,218.05,215.5,205.8
14:40:00,258.8705882,45.82709326,85,11.40578265,60,18%,0.129411765,466.95,378.6,270.525,239.4,236.025,232,229.45,226.7,225.125,224.15,223.725,223.1,221.425,220.45,219.875,219.2,216.775,215.4,210.675
14:45:00,269.5658824,43.74465788,85,9.348102415,60,16%,0.129411765,494.5,428.3,283.3,247.9,234,228.05,227.275,225.5,224.4,223.65,222.875,221.5,221,220.45,219.8,218.7,217.85,217.05,213.35
14:50:00,271.1470588,43.45274447,85,9.208478669,60,16%,0.129411765,499.175,431.9,281.35,241.2,232.725,228.45,225.675,223.4,222.025,221.65,221.2,221,220.525,220.1,219.1,218.2,216.975,215.35,208.5
14:55:00,264.8188235,44.6450981,85,11.90701978,60,16%,0.129411765,466.45,424.35,271.375,243.2,231.3,228.6,227.7,226,223.8,222.9,222.05,221.3,220.325,219.3,218.8,218.3,217.125,214.9,208.975
15:00:00,262.88,45.02361378,85,13.65155131,60,14%,0.129411765,464.575,401,261.275,253.6,232.225,228.35,227.45,226,224.75,223.8,223.15,221.6,221.3,220.55,219.85,218.6,216.85,214.5,208.375
15:05:00,264.2505882,44.7553735,85,15.74793515,60,22%,0.129411765,480.125,389.1,302.525,271.3,239.475,231.7,228.35,226.7,225.525,223.55,221.975,221.1,219.75,219.35,219.15,218.2,216.4,214.55,209.9
15:10:00,263.9117647,44.82138742,85,17.05200397,60,25%,0.141176471,495.1,412.25,307.125,280.8,237.625,230.35,226.875,222.9,222.65,222.25,221.9,221.1,220.4,220.1,219.8,218.1,216.175,215.3,211.35
15:15:00,271.3929412,43.40769986,85,16.5185304,60,24%,0.188235294,528.775,438.5,389.075,282.5,248.125,230.65,226.4,223.7,222.825,222.05,221.45,220.8,220.125,219.45,218.975,218.2,216.45,213.7,210.8
15:20:00,273.1541176,43.08776974,85,13.11425296,60,24%,0.176470588,494.7,466.2,370.3,278.5,249.025,229,225.725,223.9,222.95,221.45,220.6,220.4,219.9,218.95,217.775,217.1,215.975,212.8,205.8
15:25:00,271.7329412,43.34556693,85,11.59720658,60,24%,0.176470588,490.15,432.3,373.575,290.4,239.85,234,228.925,225.3,223.075,220.15,219.5,218.7,218.3,217.75,216.775,216.2,214.6,212.45,205.8
15:30:00,275.7823529,42.61900704,85,8.712871287,60,22%,0.2,500.575,471.2,383.1,311.4,230.225,226.5,224.125,222.1,221.55,220.9,220.475,219.9,219.225,218.75,218.05,217.3,216.025,214.75,207.45
15:35:00,276.7223529,42.45381869,85,7.690469077,60,22%,0.223529412,461.875,421.2,390.1,331.6,235,229.5,225.575,222.5,221.725,220.9,220.3,219.2,218.9,218.35,217.85,217,216.05,215.4,207.9
15:40:00,280.5447059,41.79509344,85,7.037112979,60,24%,0.211764706,490.325,437.6,382.925,354.3,247.7,237.1,226.6,224.6,222.05,220.9,219.475,218.9,218.15,217.85,217.45,217,215.325,214.1,210.75
15:45:00,278.7694118,42.098478,85,7.272213589,60,24%,0.211764706,483.2,422.9,388.975,331.1,253.375,236.75,228.75,224.2,220.725,220.55,219.75,219.1,218.225,217.4,216.8,215.9,215.3,214.3,205.8
15:50:00,273.9705882,42.94104659,85,8.451120414,60,24%,0.164705882,465.025,430.2,381.6,300.1,259.125,227.65,224.3,222.3,221.7,221,219.4,218.3,217.525,216.65,216.575,215.3,214.65,212.95,205.8
15:55:00,278.8176471,42.09017675,85,10.48686087,60,25%,0.176470588,513.925,466,358.575,288.4,255.65,234.5,223.725,222.3,220.2,219.55,219.1,218.5,217.95,216.85,216.475,215.4,214.2,209.05,205.8
16:00:00,281.52,41.63027656,85,9.859235852,60,25%,0.2,508,458.95,355.1,309.5,252.275,238.35,224.2,221.9,221.1,220.4,219.9,219.4,219,218.45,217.675,217.4,215.55,213.15,205.8
16:05:00,282.7223529,41.42886899,85,10.32387446,60,25%,0.188235294,565.3,447.8,407.075,306.2,250.75,232.4,227.8,223,221.225,219.85,219.275,218.7,217.8,217.25,215.725,214.7,214.25,212.7,205.8
16:10:00,289.4258824,40.34073623,85,9.183018195,60,25%,0.211764706,570.675,432.75,408.075,336.3,257.225,251.1,227.35,223.8,222.25,220.95,220.35,219.8,218.75,217.75,217.3,216.7,216.05,214.45,211.15
16:15:00,284.3376471,41.16133705,85,9.057002111,60,24%,0.223529412,549.925,434.15,397.85,328,245.65,237.2,228.95,224.6,222.925,221.55,220.65,219.6,218.95,218.65,218.2,216.9,215.325,214,207.6
16:20:00,289.4176471,40.34203794,85,10.09807768,60,26%,0.2,560.55,462.35,405.475,317.7,265.675,253.9,239.75,227,224.2,223.1,222.425,220.9,219.725,218.15,217.125,215.9,215.025,213.9,210.875
16:25:00,297.26,39.13935984,85,10.79697987,60,35%,0.258823529,583.775,478.65,391.1,341.1,317.9,292.1,262.75,229,223.875,221.05,220.75,219.7,218.925,218.15,217.875,217.4,216.15,214.05,208.65
16:30:00,300.0011765,38.7357202,85,13.21864167,60,35%,0.270588235,585.875,505.15,456.45,383.9,328.575,301.2,265.775,237.6,222.75,222.05,220.9,220.6,220.325,218.7,217.25,216.3,214.925,214.55,211.025
16:35:00,306.4211765,37.82218611,85,10.74514715,60,34%,0.258823529,644.95,551.7,452.625,361.5,313.9,281.25,258.425,233.8,225.5,222,221.15,220,219.075,218.35,217.875,217.2,215.525,213.95,207.9
16:40:00,304.3494118,38.1122429,85,11.3304721,60,35%,0.294117647,610.45,496.95,437.725,363.9,343.2,305.75,266.025,228,223.575,221.3,220.55,219.7,219.45,219.15,218,217.2,216.025,214.9,210.95
16:45:00,308.7611765,37.49983932,85,9.527158323,60,34%,0.258823529,636.625,518.75,472.125,391.4,321.675,299.6,250.275,229,224.475,223.15,221.1,220.6,218.6,217.95,216.925,215.1,213.85,212.25,208.65
16:50:00,308.1423529,37.58454978,85,8.786482335,60,34%,0.258823529,612.25,514.65,446.2,399.3,323.3,286.5,258.6,228.8,224.275,221.75,221.1,219.8,218.075,217.3,216.7,216.3,215.25,213.6,209.925
16:55:00,308.32,37.56019262,85,8.50698174,60,31%,0.282352941,615.525,474.5,440.5,394.7,350.225,264.75,239.45,226.4,223.175,222.35,220.875,220.1,219.125,218,217.3,216.6,215.65,213.6,210.925
17:00:00,306.1764706,37.85621594,85,8.846120801,60,29%,0.294117647,616.325,493.35,453.45,385.1,342.775,256.4,232.975,224.8,222.625,221.8,221.075,220.1,218.675,218.1,217.45,215.6,213.625,212.4,205.8
17:05:00,299.5552941,38.80080868,85,10.10104974,60,28%,0.270588235,552.475,490.75,434.325,395.2,334,247.4,227.3,224,222.1,220.6,219.575,218.9,218.4,217.5,217.275,214.5,213.925,211.45,205.8
17:10:00,296.6717647,39.22707653,85,10.86878497,60,27%,0.270588235,548.45,506.2,421.075,390.2,325.95,240.4,228.475,223.3,220.95,220.65,219.95,218.1,217.625,217.05,216.7,215.6,214.625,211.7,205.8
17:15:00,289.1729412,40.38075551,85,10.50290727,60,27%,0.235294118,535.725,463.15,424.45,370.3,283.3,234.2,230.375,223.7,221.35,219.4,218.9,217.7,216.825,216.3,215.175,214.5,212.95,211,205.8
17:20:00,288.9376471,40.4180541,85,11.81682543,60,26%,0.223529412,529.525,514.65,451.475,364.2,267.2,249.15,229.1,224.6,220.775,219.65,218.85,217.9,217.45,216.35,215.9,214.9,214.3,211,205.8
17:25:00,287.9858824,40.56963258,85,12.70170244,60,28%,0.258823529,536.45,495.55,411.35,362.4,314.975,252,233.3,222.6,221,220.55,219.6,218.4,217.8,216.75,215.675,214.5,213.1,210.35,205.8
17:30:00,291.0847059,40.08023741,85,13.67330677,60,27%,0.270588235,561.375,512.7,443.525,377.3,322.65,249,234.05,226.7,221.325,220.3,219.2,218.6,217.35,216.75,216.275,215,213.525,211.15,205.8
17:35:00,288.3305882,40.51460342,85,14.1857261,60,27%,0.223529412,560.25,506.55,430.375,348.4,293.8,236.4,228.6,226.1,222.625,221.7,219.525,218.1,217.275,216.45,215.475,213.6,211.225,207.35,205.8
17:40:00,281.4470588,41.64255805,85,15.58347208,60,22%,0.211764706,531.775,489.6,440.275,396.4,239,232.75,225.9,223.5,220.625,219.65,218.7,216.9,216.225,215.85,214.4,212.9,211.65,210.05,205.8
17:45:00,276.3152941,42.52519461,85,12.34680417,60,22%,0.211764706,521.05,448.2,417.725,372.9,225.225,221.4,220.525,219.3,218.5,216.25,215.4,214.8,214.125,213.25,212.175,210.4,206.275,205.8,205.8
17:50:00,271.5258824,43.38338448,85,10.63966105,60,21%,0.211764706,499.6,430.95,382.1,332.7,221.975,219.85,218.175,217.5,216.9,215.95,215.075,213.8,212.45,210.9,210.55,208.9,205.8,205.8,205.8
17:55:00,260.3023529,45.53689896,85,11.09004739,60,20%,0.176470588,470.25,409.9,369.45,236.3,219.875,216.4,215.625,214.6,213.625,213.4,211.8,210.1,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:00:00,249.4235294,47.83863562,85,12.67355982,60,16%,0.152941176,420.15,362.55,329.3,224.3,219.9,216.55,215.8,214.9,213.675,211.5,211.05,210.7,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:05:00,239.5011765,50.15071115,85,14.28214732,60,14%,0.117647059,385.75,322.4,255.475,218.8,216.375,215,213.5,211.3,210.65,209.85,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:10:00,232.0717647,52.03369978,85,16.15058824,60,9%,0.070588235,351.425,248.75,223.3,218.4,215.9,213.9,211.95,210.7,209.7,209.45,209.1,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:15:00,226.7929412,53.45990324,85,17.81931464,60,7%,0.058823529,279.725,233.85,218.425,216.7,214.95,214.1,212.875,210.7,210.2,209.9,207.825,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:20:00,222.3282353,54.72862691,85,22.24719101,60,5%,0.047058824,230.875,221.8,220.425,218.8,215.95,214.8,212.7,210.8,210.5,210.05,209.025,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:25:00,216.2564706,56.55388115,85,22.65346535,60,5%,0.035294118,221.2,217.8,215.875,214.4,212.5,211.35,210.975,209.9,209.2,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:30:00,213.6152941,57.38641207,85,21.33001865,60,2%,0.011764706,218.65,217.4,215.175,212,210.9,209.85,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:35:00,211.3823529,58.10962451,85,24.36923077,60,1%,0.011764706,217.225,215.7,213.725,211.9,210.65,210.1,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:40:00,209.6470588,58.68436934,85,28.03158181,60,1%,0.011764706,215.525,211.65,210.85,210,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:45:00,207.5119048,59.40734431,84,45.35682819,60,0%,0,212.62,210.4,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:50:00,206.6166667,59.71580474,84,56.57142857,60,0%,0,211.52,209.82,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
18:55:00,205.9416667,59.95050706,84,57.68067227,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:00:00,206.2380952,59.84720992,84,54.13249211,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:05:00,206.747619,59.67048434,84,47.12128146,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:10:00,206.3892857,59.79466119,84,52.47706422,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:15:00,205.9821429,59.93638121,84,55.0882825,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:20:00,205.8,60,84,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:25:00,206.0702381,59.90565972,84,54.59172853,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:30:00,206,59.93015134,84,54.64968153,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:35:00,205.8833333,59.97087661,84,57.64837626,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:40:00,205.8,60,84,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:45:00,205.8,60,84,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:50:00,205.8,60,84,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
19:55:00,205.8894118,59.96875343,85,57.45535714,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:00:00,205.8,60,85,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:05:00,205.8,60,85,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:10:00,205.8,60,85,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:15:00,205.8,60,85,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:20:00,206.0529412,59.9116892,85,53.31952356,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:25:00,205.8,60,85,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:30:00,205.8,60,85,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:35:00,205.8,60,85,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:40:00,205.8,60,85,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:45:00,205.8,60,85,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:50:00,205.8,60,85,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
20:55:00,205.9152941,59.95971444,85,56.75854465,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
21:00:00,205.8928571,59.96755003,84,57.39130435,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
21:05:00,205.8,60,84,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
21:10:00,205.8,60,84,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
21:15:00,205.8,60,84,60,60,0%,0,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8,205.8
